cell_type_id	cell_type_label	citation_id	citation_label	citation_url	doi	evidence_level	from_excel	from_gmt	gene	marker_notes	pmid	role	source_gmt	source_type	source_workbook	state_id	state_label	tissue_id	tissue_label
c1_10_mid_2	C1-10 Mid-2	citation_5c3fb71945a6;citation_1c829403f33f	Tadross et al., Nature 2025, HYPOMAP human hypothalamus; Yao et al., Nature 2023, Allen whole mouse brain cell atlas	https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z		medium	true	true	NTNG1	VMH/SF1/FEZF1-associated neuronal program; useful for metabolic and autonomic circuits.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_10_mid_2_vmh_sf1_fezf1_neuron	Vmh sf1 fezf1 neuron	hypothalamus	Hypothalamus
c1_10_mid_2	C1-10 Mid-2	citation_5c3fb71945a6;citation_1c829403f33f	Tadross et al., Nature 2025, HYPOMAP human hypothalamus; Yao et al., Nature 2023, Allen whole mouse brain cell atlas	https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z		medium	true	true	SOX4	VMH/SF1/FEZF1-associated neuronal program; useful for metabolic and autonomic circuits.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_10_mid_2_vmh_sf1_fezf1_neuron	Vmh sf1 fezf1 neuron	hypothalamus	Hypothalamus
c1_10_mid_2	C1-10 Mid-2	citation_5c3fb71945a6;citation_1c829403f33f	Tadross et al., Nature 2025, HYPOMAP human hypothalamus; Yao et al., Nature 2023, Allen whole mouse brain cell atlas	https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z		medium	true	true	TBX3	VMH/SF1/FEZF1-associated neuronal program; useful for metabolic and autonomic circuits.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_10_mid_2_vmh_sf1_fezf1_neuron	Vmh sf1 fezf1 neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6;citation_1c829403f33f	Tadross et al., Nature 2025, HYPOMAP human hypothalamus; Yao et al., Nature 2023, Allen whole mouse brain cell atlas	https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z		medium	true	true	AVP	Post-2 glutamatergic neuronal identity and HYPOMAP marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_glutamatergic_neuron	Post2 glutamatergic neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6;citation_1c829403f33f	Tadross et al., Nature 2025, HYPOMAP human hypothalamus; Yao et al., Nature 2023, Allen whole mouse brain cell atlas	https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z		medium	true	true	CRH	Post-2 glutamatergic neuronal identity and HYPOMAP marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_glutamatergic_neuron	Post2 glutamatergic neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6;citation_1c829403f33f	Tadross et al., Nature 2025, HYPOMAP human hypothalamus; Yao et al., Nature 2023, Allen whole mouse brain cell atlas	https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z		medium	true	true	MYO5B	Post-2 glutamatergic neuronal identity and HYPOMAP marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_glutamatergic_neuron	Post2 glutamatergic neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6;citation_1c829403f33f	Tadross et al., Nature 2025, HYPOMAP human hypothalamus; Yao et al., Nature 2023, Allen whole mouse brain cell atlas	https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z		medium	true	true	NTS	Post-2 glutamatergic neuronal identity and HYPOMAP marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_glutamatergic_neuron	Post2 glutamatergic neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6;citation_1c829403f33f	Tadross et al., Nature 2025, HYPOMAP human hypothalamus; Yao et al., Nature 2023, Allen whole mouse brain cell atlas	https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z		medium	true	true	OTP	Post-2 glutamatergic neuronal identity and HYPOMAP marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_glutamatergic_neuron	Post2 glutamatergic neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6;citation_1c829403f33f	Tadross et al., Nature 2025, HYPOMAP human hypothalamus; Yao et al., Nature 2023, Allen whole mouse brain cell atlas	https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z		medium	true	true	OXT	Post-2 glutamatergic neuronal identity and HYPOMAP marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_glutamatergic_neuron	Post2 glutamatergic neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6;citation_1c829403f33f	Tadross et al., Nature 2025, HYPOMAP human hypothalamus; Yao et al., Nature 2023, Allen whole mouse brain cell atlas	https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z		medium	true	true	SIM1	Post-2 glutamatergic neuronal identity and HYPOMAP marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_glutamatergic_neuron	Post2 glutamatergic neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6;citation_1c829403f33f	Tadross et al., Nature 2025, HYPOMAP human hypothalamus; Yao et al., Nature 2023, Allen whole mouse brain cell atlas	https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z		medium	true	true	SLC17A6	Post-2 glutamatergic neuronal identity and HYPOMAP marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_glutamatergic_neuron	Post2 glutamatergic neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6;citation_1c829403f33f	Tadross et al., Nature 2025, HYPOMAP human hypothalamus; Yao et al., Nature 2023, Allen whole mouse brain cell atlas	https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z		medium	true	true	SLC17A7	Post-2 glutamatergic neuronal identity and HYPOMAP marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_glutamatergic_neuron	Post2 glutamatergic neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6;citation_1c829403f33f	Tadross et al., Nature 2025, HYPOMAP human hypothalamus; Yao et al., Nature 2023, Allen whole mouse brain cell atlas	https://www.nature.com/articles/s41586-024-08504-8; https://www.nature.com/articles/s41586-023-06812-z		medium	true	true	TRH	Post-2 glutamatergic neuronal identity and HYPOMAP marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_glutamatergic_neuron	Post2 glutamatergic neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6	Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-08504-8		medium	true	true	AVP	Post-2 SIM1/MYO5B-associated regional neuronal program; validate against C2/C3 composition.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_sim1_myo5b_neuron	Post2 sim1 myo5b neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6	Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-08504-8		medium	true	true	CRH	Post-2 SIM1/MYO5B-associated regional neuronal program; validate against C2/C3 composition.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_sim1_myo5b_neuron	Post2 sim1 myo5b neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6	Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-08504-8		medium	true	true	FEZF1	Post-2 SIM1/MYO5B-associated regional neuronal program; validate against C2/C3 composition.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_sim1_myo5b_neuron	Post2 sim1 myo5b neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6	Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-08504-8		medium	true	true	MYO5B	Post-2 SIM1/MYO5B-associated regional neuronal program; validate against C2/C3 composition.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_sim1_myo5b_neuron	Post2 sim1 myo5b neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6	Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-08504-8		medium	true	true	OTP	Post-2 SIM1/MYO5B-associated regional neuronal program; validate against C2/C3 composition.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_sim1_myo5b_neuron	Post2 sim1 myo5b neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6	Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-08504-8		medium	true	true	OXT	Post-2 SIM1/MYO5B-associated regional neuronal program; validate against C2/C3 composition.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_sim1_myo5b_neuron	Post2 sim1 myo5b neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6	Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-08504-8		medium	true	true	PCSK1	Post-2 SIM1/MYO5B-associated regional neuronal program; validate against C2/C3 composition.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_sim1_myo5b_neuron	Post2 sim1 myo5b neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6	Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-08504-8		medium	true	true	PCSK2	Post-2 SIM1/MYO5B-associated regional neuronal program; validate against C2/C3 composition.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_sim1_myo5b_neuron	Post2 sim1 myo5b neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6	Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-08504-8		medium	true	true	SIM1	Post-2 SIM1/MYO5B-associated regional neuronal program; validate against C2/C3 composition.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_sim1_myo5b_neuron	Post2 sim1 myo5b neuron	hypothalamus	Hypothalamus
c1_11_post_2	C1-11 Post-2	citation_5c3fb71945a6	Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-08504-8		medium	true	true	SLC17A6	Post-2 SIM1/MYO5B-associated regional neuronal program; validate against C2/C3 composition.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_11_post_2_post2_sim1_myo5b_neuron	Post2 sim1 myo5b neuron	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9;citation_5c3fb71945a6	Walchli et al., Nature 2024, human brain vasculature atlas; Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-07493-y; https://www.nature.com/articles/s41586-024-08504-8		high	true	true	CDH5	CNS endothelial and BBB marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_blood_brain_barrier_endothelial	Blood brain barrier endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9;citation_5c3fb71945a6	Walchli et al., Nature 2024, human brain vasculature atlas; Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-07493-y; https://www.nature.com/articles/s41586-024-08504-8		high	true	true	CLDN5	CNS endothelial and BBB marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_blood_brain_barrier_endothelial	Blood brain barrier endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9;citation_5c3fb71945a6	Walchli et al., Nature 2024, human brain vasculature atlas; Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-07493-y; https://www.nature.com/articles/s41586-024-08504-8		high	true	true	ESAM	CNS endothelial and BBB marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_blood_brain_barrier_endothelial	Blood brain barrier endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9;citation_5c3fb71945a6	Walchli et al., Nature 2024, human brain vasculature atlas; Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-07493-y; https://www.nature.com/articles/s41586-024-08504-8		high	true	true	FLT1	CNS endothelial and BBB marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_blood_brain_barrier_endothelial	Blood brain barrier endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9;citation_5c3fb71945a6	Walchli et al., Nature 2024, human brain vasculature atlas; Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-07493-y; https://www.nature.com/articles/s41586-024-08504-8		high	true	true	KDR	CNS endothelial and BBB marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_blood_brain_barrier_endothelial	Blood brain barrier endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9;citation_5c3fb71945a6	Walchli et al., Nature 2024, human brain vasculature atlas; Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-07493-y; https://www.nature.com/articles/s41586-024-08504-8		high	true	true	MFSD2A	CNS endothelial and BBB marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_blood_brain_barrier_endothelial	Blood brain barrier endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9;citation_5c3fb71945a6	Walchli et al., Nature 2024, human brain vasculature atlas; Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-07493-y; https://www.nature.com/articles/s41586-024-08504-8		high	true	true	PECAM1	CNS endothelial and BBB marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_blood_brain_barrier_endothelial	Blood brain barrier endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9;citation_5c3fb71945a6	Walchli et al., Nature 2024, human brain vasculature atlas; Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-07493-y; https://www.nature.com/articles/s41586-024-08504-8		high	true	true	RAMP2	CNS endothelial and BBB marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_blood_brain_barrier_endothelial	Blood brain barrier endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9;citation_5c3fb71945a6	Walchli et al., Nature 2024, human brain vasculature atlas; Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-07493-y; https://www.nature.com/articles/s41586-024-08504-8		high	true	true	SLC2A1	CNS endothelial and BBB marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_blood_brain_barrier_endothelial	Blood brain barrier endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9;citation_5c3fb71945a6	Walchli et al., Nature 2024, human brain vasculature atlas; Tadross et al., Nature 2025, HYPOMAP human hypothalamus	https://www.nature.com/articles/s41586-024-07493-y; https://www.nature.com/articles/s41586-024-08504-8		high	true	true	VWF	CNS endothelial and BBB marker panel.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_blood_brain_barrier_endothelial	Blood brain barrier endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9	Walchli et al., Nature 2024, human brain vasculature atlas	https://www.nature.com/articles/s41586-024-07493-y		medium	true	true	ANGPT2	Fenestrated, angiogenic or activated endothelial program; may reflect median eminence vasculature or pathology/handling.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_fenestrated_or_activated_endothelial	Fenestrated or activated endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9	Walchli et al., Nature 2024, human brain vasculature atlas	https://www.nature.com/articles/s41586-024-07493-y		medium	true	true	APLN	Fenestrated, angiogenic or activated endothelial program; may reflect median eminence vasculature or pathology/handling.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_fenestrated_or_activated_endothelial	Fenestrated or activated endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9	Walchli et al., Nature 2024, human brain vasculature atlas	https://www.nature.com/articles/s41586-024-07493-y		medium	true	true	APLNR	Fenestrated, angiogenic or activated endothelial program; may reflect median eminence vasculature or pathology/handling.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_fenestrated_or_activated_endothelial	Fenestrated or activated endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9	Walchli et al., Nature 2024, human brain vasculature atlas	https://www.nature.com/articles/s41586-024-07493-y		medium	true	true	DLL4	Fenestrated, angiogenic or activated endothelial program; may reflect median eminence vasculature or pathology/handling.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_fenestrated_or_activated_endothelial	Fenestrated or activated endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9	Walchli et al., Nature 2024, human brain vasculature atlas	https://www.nature.com/articles/s41586-024-07493-y		medium	true	true	ESM1	Fenestrated, angiogenic or activated endothelial program; may reflect median eminence vasculature or pathology/handling.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_fenestrated_or_activated_endothelial	Fenestrated or activated endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9	Walchli et al., Nature 2024, human brain vasculature atlas	https://www.nature.com/articles/s41586-024-07493-y		medium	true	true	FLT4	Fenestrated, angiogenic or activated endothelial program; may reflect median eminence vasculature or pathology/handling.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_fenestrated_or_activated_endothelial	Fenestrated or activated endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9	Walchli et al., Nature 2024, human brain vasculature atlas	https://www.nature.com/articles/s41586-024-07493-y		medium	true	true	ICAM1	Fenestrated, angiogenic or activated endothelial program; may reflect median eminence vasculature or pathology/handling.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_fenestrated_or_activated_endothelial	Fenestrated or activated endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9	Walchli et al., Nature 2024, human brain vasculature atlas	https://www.nature.com/articles/s41586-024-07493-y		medium	true	true	KDR	Fenestrated, angiogenic or activated endothelial program; may reflect median eminence vasculature or pathology/handling.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_fenestrated_or_activated_endothelial	Fenestrated or activated endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9	Walchli et al., Nature 2024, human brain vasculature atlas	https://www.nature.com/articles/s41586-024-07493-y		medium	true	true	PLVAP	Fenestrated, angiogenic or activated endothelial program; may reflect median eminence vasculature or pathology/handling.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_fenestrated_or_activated_endothelial	Fenestrated or activated endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9	Walchli et al., Nature 2024, human brain vasculature atlas	https://www.nature.com/articles/s41586-024-07493-y		medium	true	true	VCAM1	Fenestrated, angiogenic or activated endothelial program; may reflect median eminence vasculature or pathology/handling.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_fenestrated_or_activated_endothelial	Fenestrated or activated endothelial	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9;citation_a15f2645f79f	Walchli et al., Nature 2024, human brain vasculature atlas; Hu et al., Nucleic Acids Research 2023, CellMarker 2.0	https://www.nature.com/articles/s41586-024-07493-y; https://pubmed.ncbi.nlm.nih.gov/36300619/		high	true	true	ABCC9	Pericyte or vascular smooth muscle/mural identity markers.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_pericyte_mural	Pericyte mural	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9;citation_a15f2645f79f	Walchli et al., Nature 2024, human brain vasculature atlas; Hu et al., Nucleic Acids Research 2023, CellMarker 2.0	https://www.nature.com/articles/s41586-024-07493-y; https://pubmed.ncbi.nlm.nih.gov/36300619/		high	true	true	ACTA2	Pericyte or vascular smooth muscle/mural identity markers.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_pericyte_mural	Pericyte mural	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9;citation_a15f2645f79f	Walchli et al., Nature 2024, human brain vasculature atlas; Hu et al., Nucleic Acids Research 2023, CellMarker 2.0	https://www.nature.com/articles/s41586-024-07493-y; https://pubmed.ncbi.nlm.nih.gov/36300619/		high	true	true	CSPG4	Pericyte or vascular smooth muscle/mural identity markers.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_pericyte_mural	Pericyte mural	hypothalamus	Hypothalamus
c1_12_vascular	C1-12 Vascular	citation_3219c90237e9;citation_a15f2645f79f	Walchli et al., Nature 2024, human brain vasculature atlas; Hu et al., Nucleic Acids Research 2023, CellMarker 2.0	https://www.nature.com/articles/s41586-024-07493-y; https://pubmed.ncbi.nlm.nih.gov/36300619/		high	true	true	KCNJ8	Pericyte or vascular smooth muscle/mural identity markers.		positive_marker	dat/hypothalamus/hypothalamus_cell_state_markers.gmt	literature_curated	dat/hypothalamus/hypothalamus_cell_state_markers.xlsx	hypothalamus_c1_12_vascular_pericyte_mural	Pericyte mural	hypothalamus	Hypothalamus
